"gene","FS","FR","PS","PR","Tsil","Trepl","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"rna10232",2,1,0,0,200.3333,603.6667,2,40,"neut",0.826069379720988,-3.30982990996881,5.16061557998474,0.326666666666667,-3.00639189532357,-7.30612912431741,1.14591290183521,"neut",158.26789602341,6.0883975387264e-05,1.36478688781632,0.0494716430941009,0.000683309327478048,3.14533938019081,"neut"
"rna10234",1,0,0,0,361,1001,2,40,"neut",0.232102467955091,-3.90218870622223,4.63672673822785,0.458933333333333,-3.11388255392579,-7.53313776034877,0.923213867098816,"neut",130.473907240829,2.46908576869362e-05,0.317399474361667,0.044430944834307,0.000506638705547565,2.51736583703786,"neut"
"rna10240",98,0,0,0,510.3333,1304.6667,2,40,"neut",-0.823919948327791,-4.83104185635523,3.43773112654691,0.628,-5.48754687607338,-9.758593371503,-1.50968144066276,"neg",1586.58197994632,0.000120167692802201,-0.906036563338144,0.00411169329593658,9.5367431640625e-05,0.220979870075122,"neg"
"rna10242",4,0,5,0,180.6667,509.3333,2,40,"neut",1.08326435117778,-2.46458810231933,5.22644195319823,0.256533333333333,-5.07362867923319,-9.08366739101815,-2.11544779478914,"neg",5.22572524618973,0.00423229226828215,2.08287833644238,0.00626049189477246,9.5367431640625e-05,0.120578029770598,"neg"
"rna10244",2,0,5,0,432.6667,1142.3333,2,40,"neut",1.21715362361965,-2.21677705639771,5.27757617315136,0.2552,-4.48799401773156,-8.45339686719808,-1.77635173595616,"neg",3.10662724552709,0.00172715356667201,2.57432644214599,0.0112638147212763,0.00019073486328125,0.169240080691982,"neg"
"rna10248",64,0,0,0,430.6667,1273.3333,2,40,"neut",-0.606327095186184,-4.87165490815162,3.95348557168065,0.595466666666667,-5.37417423452848,-9.85845274931012,-1.09335066349683,"neg",1100.67041135385,0.000128324670963595,-0.691133281328719,0.00465073878912462,9.5367431640625e-05,0.335091734590803,"neg"
"rna10249",2,0,0,0,96.6667,230.3333,2,40,"neut",0.390293142077766,-4.1837618031689,4.85396314987368,0.438666666666667,-3.66107492525795,-8.18785941610428,0.634459291239723,"neut",157.272429510701,0.000103319302936616,0.557676446226851,0.0257180828493311,0.000291105282169203,1.88598771109829,"neut"
"rna1025",12,0,0,4,640,1847,2,40,"neg",-4.49718822951597,-7.13539192454915,-1.81342573239051,0.998933333333333,0.512759381116705,-1.54594832160073,2.85901127739148,"neut",97.9851501896531,0.000176205671113855,NA,NA,NA,NA,"neut"
"rna10250",9,0,0,0,96.6667,257.3333,2,40,"neut",-0.0706025641579434,-4.30061061698111,4.38616925622867,0.514666666666667,-4.45837697055717,-9.13517535157148,-0.243973226496736,"neg",323.021905729036,0.000254893494671156,-0.0895074815579666,0.0115892410511785,9.5367431640625e-05,0.783509854203594,"neg"
"rna10253",62,25,1,4,1595.3333,5028.6667,2,40,"neut",-1.65521322125619,-3.50918248608223,0.0389152210553088,0.972266666666667,-0.424007896330526,-2.03402700915588,1.4781019226192,"neut",216.081904294157,0.000179491877772096,-1.632674893567,0.654418473861827,0.130804772042352,4.38461493848619,"neut"
"rna10256",5,10,0,0,240.6667,737.3333,2,40,"neut",2.07706327587162,-1.46223112047479,6.32444619722555,0.146933333333333,-2.57215001745923,-6.96434504563854,0.918201567641348,"neut",239.770015940557,8.43329857249686e-05,6.61825953968813,0.0763710293200446,0.00093743697897097,2.5047793319539,"neut"
"rna10257",2,4,0,0,152.6667,501.3333,2,40,"neut",1.63787484531061,-1.99380797883245,6.06542312467896,0.189866666666667,-2.41958500696752,-7.00555905941462,1.24892966609639,"neut",144.153130591238,9.23191251983213e-05,3.98368318640766,0.0889639395670523,0.000892073168782772,3.48660365538666,"neut"
"rna10263",8,9,0,0,159.3333,500.6667,2,40,"neut",1.84774047008215,-1.84763702490347,5.91900481773008,0.170666666666667,-2.92073198790931,-6.95040923591961,0.634137821111052,"neut",293.457886918745,0.000155685019972459,5.08676011693539,0.0538941597758161,0.000952775970954216,1.88538158823305,"neut"
"rna10267",4,1,0,0,1443.6667,4061.3333,2,40,"neut",0.4409914838213,-3.53201568476109,4.70384641305918,0.418133333333333,-2.97930501910304,-7.23636458109834,0.742862557497368,"neut",217.139389230294,1.32803675622002e-05,0.639423022530719,0.0508444865004134,0.000699063234133951,2.10195655692319,"neut"
"rna10268",0,4,0,0,113.3333,327.6667,2,40,"neut",2.2568644955694,-1.90581489487137,6.22384908030696,0.152533333333333,-1.85617052282168,-5.99665473246222,2.26941607651942,"neut",118.509638510817,4.69784948331907e-05,8.12141511643504,0.156269766046871,0.00246381080572874,9.67372646485354,"neut"
"rna10271",4,0,0,0,155.3333,441.6667,2,40,"neut",-0.0615762315490913,-4.32691864048433,4.37359920710352,0.508533333333333,-3.87151677348973,-8.33368350831733,0.227012394675973,"neut",203.634807789958,0.000107995650830831,-0.078275673307552,0.0208351547124642,0.000254283826383902,1.25484431486478,"neut"
"rna10273",1,0,0,0,187.6667,502.3333,2,40,"neut",0.259089068211169,-4.14948448703538,4.75533393978708,0.4512,-3.2910671310463,-8.01661904842123,1.13098344301892,"neut",143.881080451203,4.04044332597945e-05,0.35682218682556,0.0372139726138286,0.000301592602388711,3.09869065198521,"neut"
"rna10274",7,0,1,0,700.6667,1849.3333,2,40,"neut",0.288526715978535,-3.58868919184404,4.4819028555183,0.4424,-4.20986830010694,-8.73552202983361,-0.707767644567471,"neg",56.1640751498395,0.000170870772139366,0.401538956530718,0.0148481972558288,0.00019073486328125,0.492736383275053,"neg"
"rna10276",2,0,0,0,779,2077,2,40,"neut",0.128576681740911,-4.05320755144647,4.42343452268432,0.476533333333333,-3.268774571839,-7.71818005125053,0.746026551652216,"neut",173.068045944011,1.559046685905e-05,0.171091590481516,0.0380529526456648,0.000465836857922328,2.10861648564334,"neut"
"rna10278",9,9,0,0,237,627,2,40,"neut",1.71504993499404,-1.73550085721179,5.77980306689281,0.1872,-2.78230610235607,-6.89514894600743,0.756274297888075,"neut",308.411068135087,0.000118634223863027,4.35781150879504,0.0618947366997181,0.00101360036229209,2.13033234845486,"neut"
"rna10282",22,4,9,0,610.6667,1516.3333,2,40,"neut",2.21381115414615,-0.599731658872893,6.03779545036845,0.0602666666666667,-5.0161235609604,-8.919181261439,-2.42876484178661,"neg",13.8380659961306,0.002514805700454,7.93049255185583,0.00663827578314973,9.5367431640625e-05,0.0881530524002845,"neg"
"rna10283",176,121,97,16,284.3333,768.6667,2,40,"pos",1.45227444817147,0.918471356946053,2.04705217094989,0,-2.82797865452845,-3.3692318127864,-2.34079328347519,"neg",9.00198255498669,0.0647513286413666,3.28829056339271,0.0384560779573715,0.022367523242018,0.0625951589211753,"neg"
"rna10291",1161,1063,1793,1742,1706.3333,3924.6667,2,40,"neut",-0.0572951135792313,-0.16268147116325,0.0452254947078981,0.846666666666667,-0.863942245400713,-0.927610261721723,-0.79862494951334,"neg",2.86678082575821,0.200123163718354,-0.0777335554021761,0.421496898800353,0.395510656654516,0.449945742083079,"neg"
"rna10295",52,4,56,4,383,1012,2,40,"neut",0.14912424434093,-1.21219843621941,1.57206213487278,0.411733333333333,-3.71372273156925,-4.88949049502587,-2.85413837953597,"neg",4.39509372737069,0.0274678341136455,0.208458775637954,0.0244140625,0.00750512332753815,0.0576051301960621,"neg"
"rna10296",12,1,13,0,402,1026,2,40,"neut",1.7606063146797,-1.40080407607418,5.6053126916868,0.141066666666667,-5.39036114979356,-9.19922861149545,-2.81796915258602,"neg",4.91945068160549,0.00560841218574544,4.9072883976756,0.00458033002809073,9.5367431640625e-05,0.0597265668538934,"neg"
"rna10298",4,32,0,0,101,235,2,40,"neut",3.03098685116546,-0.388895266030535,7.04104519025821,0.0509333333333333,-1.90138205211378,-5.67688241201494,1.67991540428323,"neut",187.777655186738,0.000208787712464261,18.9638384818951,0.149361528776704,0.00343162679361007,5.36510055712784,"neut"
"rna1030",66,0,29,0,677,1690,2,40,"neut",0.742996781332764,-2.56055033262983,4.71540941190856,0.331733333333333,-6.55681335442052,-10.3306353323414,-3.91991547073148,"neg",11.6748541571163,0.00793036564479095,1.2127717410033,0.00142923179169031,9.5367431640625e-05,0.0198646736200608,"neg"
"rna10306",44,8,4,0,281,676,2,40,"neut",1.97090347253412,-0.878875348066572,5.79687930402536,0.102133333333333,-4.62967042425028,-8.43823269305125,-1.89540102735686,"neg",64.4545792066153,0.00234830544551979,5.88782643344513,0.00977254608092607,0.00019073486328125,0.150257623627393,"neg"
"rna10307",2,0,0,0,398.6667,1011.3333,2,40,"neut",0.0995020674196401,-4.42792461566721,4.55801213796179,0.485066666666667,-3.28913210006456,-7.69585968861655,1.10874189189959,"neut",191.283089047427,2.57250232315139e-05,0.131428167002488,0.0372860602733731,0.000478120746351166,3.0305474607917,"neut"
"rna10308",14,4,1,0,436,1331,2,40,"neut",1.42452856824894,-1.92221975526962,5.51299924311779,0.2264,-3.86247112216618,-8.10932797162707,-0.603950523861114,"neg",97.6378772464541,0.000324277604731582,3.08445731203348,0.0210228350060501,0.000311605914249666,0.546632263077641,"neg"
"rna10310",1,0,0,0,557.6667,1485.3333,2,40,"neut",0.213024400063442,-4.00500103162794,4.51427541134489,0.4608,-3.10402043356332,-7.74223039781635,0.876320804850554,"neut",144.540916473454,1.78755064302632e-05,0.28978226465864,0.044870401861669,0.000452600882381338,2.40203859316442,"neut"
"rna10312",24,0,0,0,421.3333,1129.6667,2,40,"neut",-0.399936689476039,-4.86737647239765,4.06276074390319,0.579733333333333,-4.73571377961038,-9.24938657156114,-0.674779917634957,"neg",604.369878247888,9.16102085229944e-05,-0.47340736250366,0.00877601296016745,9.5367431640625e-05,0.509259203555032,"neg"
"rna10313",4,0,0,0,269.6667,840.3333,2,40,"neut",0.0997072021201775,-4.12750062831454,4.23461769814182,0.484,-3.95728983707355,-8.35694493916774,0.2619422557918,"neut",217.247924483117,5.99199752753152e-05,0.1316883588641,0.0190945038345785,0.00025177001953125,1.2994509706138,"neut"
"rna10320",320,0,2,0,400.6667,1009.3333,2,40,"neut",-0.725601034793776,-4.75046576046588,3.62304063641174,0.6352,-6.54224881797926,-10.9655383791177,-2.76270925577929,"neg",787.772677945932,0.00100259572700876,-0.810704187146248,0.00146129384078799,9.5367431640625e-05,0.0631194573902272,"neg"
"rna10326",0,9,36,45,118.6667,256.3333,2,40,"pos",1.40519221893189,0.0879097191453573,2.91679138413462,0.0170666666666667,-0.52849270319681,-0.955263522043084,-0.0769631603931168,"neg",-0.294911074188971,0.0559397736577378,18.9622098519596,0.318721949104728,0.208002154892721,0.500613119996265,"neg"
"rna10329",50,25,36,9,199.6667,601.3333,2,40,"neut",0.722728005705279,-0.0727571525020568,1.66746087076453,0.0397333333333333,-2.55213926089603,-3.34305146408752,-1.84656998172723,"neg",6.81902666241688,0.0336310680483291,1.18697983882628,0.0779147257384616,0.0353284120336531,0.157777298850314,"neg"
"rna10333",0,4,0,0,789,2199,2,40,"neut",1.77276200117992,-2.01456766053471,5.8805560532729,0.1688,-1.63281292126286,-5.85920964553215,2.26442421799057,"neut",123.732706652324,1.03193764401079e-05,4.66989745418907,0.195408662744888,0.00285686562934069,9.62555322887218,"neut"
"rna10335",4,0,0,0,537.6667,1718.3333,2,40,"neut",-0.0966744963682667,-4.26941529346696,4.26950967134221,0.517066666666667,-3.70026493010211,-8.274663036175,0.596851378074452,"neut",243.418455534605,2.80345263102908e-05,-0.121882361731962,0.0247177774362021,0.00027052462199064,1.81638337925941,"neut"
"rna10337",4,12,0,0,114,348,2,40,"neut",2.32288616355415,-1.16797836712117,6.20909405280392,0.108,-2.35901309230116,-6.46694225974342,1.0981066903875,"neut",204.095687726206,0.000160863742760361,8.73230356813363,0.0945377328408793,0.00152587890625,2.99849543499483,"neut"
"rna10340",8,4,4,0,92,304,2,40,"neut",2.60644784989465,-0.235359532714049,6.36655211896776,0.0408,-4.70894916667699,-8.41028201662056,-1.94464665402568,"neg",12.2280390308531,0.0066064185841981,12.344803052535,0.00899998505633228,0.00025177001953125,0.143036073486869,"neg"
"rna10342",4,0,0,0,649.3333,1888.6667,2,40,"neut",-0.158423626314181,-4.60472375495914,4.1377489531508,0.525333333333333,-3.55112508300006,-8.08013538267839,0.586317971166353,"neut",253.982162561661,2.32201589635012e-05,-0.197064749863119,0.0286921990139208,0.000266636738265081,1.79735247970126,"neut"
"rna10343",0,2,0,0,113,382,2,40,"neut",1.60991329669122,-2.56792077355008,5.73129288519469,0.241866666666667,-2.10958923124007,-6.61911662320153,2.08238083821774,"neut",99.3071680918976,5.25307791989599e-05,3.8575954138297,0.121286423057358,0.0013419645969823,8.0235474290986,"neut"
"rna10344",0,1,0,0,221,754,2,40,"neut",1.07900808099687,-2.86939247750823,5.25218719818076,0.301333333333333,-2.37330294321465,-6.82599986078569,1.60420850864741,"neut",113.467905921689,2.59968019108679e-05,1.97748950381301,0.0931626604176946,0.00108696131400902,4.97391563848332,"neut"
"rna10345",5,1,3,1,193.6667,532.3333,2,40,"neut",-0.274749380331729,-2.79339073200845,2.80444432178714,0.577333333333333,-2.45361503292608,-5.16114079865791,-0.505077050214669,"neg",9.97971057124924,0.00242362223234078,-0.340194592908749,0.0859977066880523,0.00574089637615091,0.603457497390521,"neg"
"rna10346",31,2,29,3,829.3333,2047.6667,2,40,"neut",-0.350319384255845,-2.23483559680372,1.42071400791829,0.665866666666667,-3.26950373948435,-4.67319367561993,-2.1958340112406,"neg",5.2764740511972,0.00648227312133576,-0.434623945523181,0.0380252141476503,0.00937098635023338,0.111265434296867,"neg"
"rna10350",2,3,0,0,423.3333,1331.6667,2,40,"neut",1.30164718660656,-2.40294785592799,5.47799498118768,0.260266666666667,-2.47182694771961,-6.6681916907573,1.29459318511049,"neut",187.067998197583,3.04564885487099e-05,2.64357334441266,0.08445512164018,0.00128537645567813,3.64949501475179,"neut"
"rna10354",3,7,0,0,314.3333,930.6667,2,40,"neut",1.87858695162321,-1.85188227675857,5.93659692136249,0.166133333333333,-2.30547845854134,-6.35074487778682,1.41054147408431,"neut",192.874306906145,5.16998541196334e-05,5.27476530005379,0.0997201313948994,0.00175032381829627,4.09817314505313,"neut"
"rna10356",1,0,0,0,140,388,2,40,"neut",0.332694667238772,-3.97653879607596,4.6730711211514,0.4392,-3.32636689425208,-7.97929522060714,1.1248510371087,"neut",146.741164416841,5.03997818066164e-05,0.467641755381553,0.0359230087247964,0.0003204345703125,3.07975779334751,"neut"
"rna10358",3,0,0,0,283,854,2,40,"neut",0.035203217701413,-4.50948154430746,4.50868582774537,0.496266666666667,-3.74862556232051,-8.06424250067698,0.527063461795654,"neut",194.181326161768,4.84345710272925e-05,0.0457631271904971,0.0235574931773489,0.000275383298189727,1.69394945717269,"neut"
"rna1036",1,0,0,0,95.6667,225.3333,2,40,"neut",0.418487736383401,-3.87652142146712,4.66238709638464,0.4264,-3.40842015620556,-7.79321042642613,0.842226500378149,"neut",138.639119030374,6.82939427358931e-05,0.603059451057396,0.033092643693121,0.0004425048828125,2.32151168048326,"neut"
"rna10360",40,8,12,0,1542,4290,2,40,"neut",2.44385368800579,-0.0696640662718664,6.16852695040953,0.0269333333333333,-5.14140828336575,-8.91977203079829,-2.76865700953473,"neg",18.6391468822141,0.00138558813050232,10.1915869271603,0.00585204846580361,9.5367431640625e-05,0.0627452088839925,"neg"
"rna10361",1,0,0,0,251,631,2,40,"neut",0.243678785951039,-4.25447657281441,4.52223740838779,0.457066666666667,-3.0963491374842,-7.54846491595346,1.01803730271863,"neut",129.024716904423,3.6234846089432e-05,0.334262983587825,0.045215397850563,0.000498203490024108,2.76775646170741,"neut"
"rna10362",2,1,0,0,101.3333,339.6667,2,40,"neut",0.858036795382685,-3.19761742147227,5.4076299957674,0.345866666666667,-3.11339024132704,-7.82444864749745,0.843846456252539,"neut",180.497487551212,0.000104025395209078,1.4347228428044,0.0444527739401557,0.0003814697265625,2.32527628950424,"neut"
"rna10363",4,0,2,0,414.6667,1199.3333,2,40,"neut",0.698047500556061,-2.89878512939592,4.66765266786627,0.359733333333333,-4.55981893263808,-8.30053573408083,-1.26033677230546,"neg",15.9027588545007,0.000611075527680657,1.11533953059091,0.0104677183319363,0.000263405173717333,0.283554280712972,"neg"
"rna10364",1,0,0,0,396.6667,1316.3333,2,40,"neut",0.0797147153811028,-4.49526918113381,4.47296067389843,0.481333333333333,-3.0490838460618,-7.70513953865407,0.912090502601211,"neut",154.748625054411,1.98624515882971e-05,0.104807148219204,0.0474122483846681,0.000473013632082167,2.48951872768827,"neut"
"rna10365",0,1,2,3,117,255,2,40,"neut",-0.588719751953235,-3.40599899121699,1.92210119136256,0.670933333333333,-0.323237660764466,-2.18980807849334,1.60635673699806,"neut",2.57820896926829,0.00237325486890752,-0.723511732720577,0.723824130012352,0.111937894423397,4.9846125477517,"neut"
"rna10366",9,2,10,1,543,1458,2,40,"neut",0.808695425213039,-1.47955608995154,3.39508551775778,0.2296,-3.43557132454754,-5.85113005072675,-1.68666779731698,"neg",4.79327752397218,0.00325450523494359,1.39028020637493,0.0322063590335448,0.00287922224404701,0.185137144076521,"neg"
"rna10370",5,0,1,0,189.3333,509.6667,2,40,"neut",0.373633241192675,-3.63778319683419,4.83436845956698,0.4368,-4.43597727068224,-8.87581470648104,-0.570722861327523,"neg",42.728997062395,0.000568209310957074,0.533296980488206,0.0118460686368546,0.000105104369462901,0.565107513841803,"neg"
"rna10371",0,0,2,1,81.6667,254.3333,2,40,"neut",-0.446643750587666,-3.84541931427729,2.95507015379021,0.605066666666667,-1.95970757014441,-4.74581830257167,0.503617746399895,"neut",2.33014824699363,0.00307028895321418,-0.566404739448586,0.140897133873373,0.00868773135220777,1.65469610626489,"neut"
"rna10376",16,0,6,0,754,1976,2,40,"neut",0.641566317294571,-2.86826464439151,4.63407059562614,0.3704,-5.18382615121426,-9.28941447148851,-2.28409560188157,"neg",15.9778231226039,0.0013049653457495,1.00509385103052,0.00561756095456673,9.5367431640625e-05,0.101841120253226,"neg"
"rna10382",4,0,6,0,138.3333,392.6667,2,40,"neut",1.21908477494676,-2.20596765537924,4.97974707479651,0.245333333333333,-5.12724418087008,-8.9711930775216,-2.32157762222912,"neg",3.82960593169418,0.00679367702439407,2.5435982915992,0.00593402028534228,9.5367431640625e-05,0.0981191240895667,"neg"
"rna10385",493,137,253,96,1174.6667,2794.3333,2,40,"neut",-0.302279069864653,-0.616796336697095,0.0075327274050806,0.970133333333333,-1.84904237128176,-2.09652742179428,-1.61542751254343,"neg",9.71119988639993,0.0409823423714862,-0.372436913410274,0.157387686061289,0.122880812972314,0.198818828282433,"neg"
"rna10389",21,12,12,0,126,381,2,40,"pos",3.31599286309233,0.991431119556935,6.92742761016155,8e-04,-5.06956907419931,-8.6383846152275,-2.89632947211053,"neg",9.49682900057764,0.016597302654343,26.9036313738471,0.00333865045524584,9.5367431640625e-05,0.0292952682461844,"neg"
"rna10391",1,1,1,0,83.6667,249.3333,2,40,"neut",1.59985201142477,-2.14381493795731,5.64179180918959,0.205866666666667,-3.51089649152825,-7.67520396793502,-0.0246222091664417,"neg",15.8148673126593,0.000988543511699556,3.87692899166499,0.0298698485283959,0.000489488508265694,0.975666816385429,"neg"
"rna10392",4,0,1,0,163.3333,463.6667,2,40,"neut",0.451767224660923,-3.53111051270264,4.99364527785234,0.4128,-4.33236613071832,-8.94010976645735,-0.695748500177817,"neg",35.3302568847536,0.000635238736217866,0.66066108144701,0.0131493592266402,9.5367431640625e-05,0.498693513468727,"neg"
