XP_012521284.1	gnl|BL_ORD_ID|8850 307658:002292
XP_012521703.1	gnl|BL_ORD_ID|12099 307658:002f43
XP_012521707.1	gnl|BL_ORD_ID|2347 307658:00092b
XP_012521706.1	gnl|BL_ORD_ID|10973 307658:002add
XP_012521708.1	gnl|BL_ORD_ID|7547 307658:001d7b
XP_012521711.1	gnl|BL_ORD_ID|7458 307658:001d22
XP_012521710.1	gnl|BL_ORD_ID|7457 307658:001d21
XP_012521709.1	gnl|BL_ORD_ID|2243 307658:0008c3
XP_012521712.1	gnl|BL_ORD_ID|5482 307658:00156a
XP_012521713.1	gnl|BL_ORD_ID|10963 307658:002ad3
XP_012521714.1	gnl|BL_ORD_ID|7815 307658:001e87
XP_012521717.1	gnl|BL_ORD_ID|10959 307658:002acf
XP_012521718.1	gnl|BL_ORD_ID|4598 307658:0011f6
XP_012521715.1	gnl|BL_ORD_ID|10103 307658:002777
XP_012521716.1	gnl|BL_ORD_ID|10104 307658:002778
XP_012521719.1	gnl|BL_ORD_ID|10101 307658:002775
XP_012521720.1	gnl|BL_ORD_ID|5477 307658:001565
XP_012521721.1	gnl|BL_ORD_ID|11515 307658:002cfb
XP_012521722.1	gnl|BL_ORD_ID|10957 307658:002acd
XP_012521724.1	gnl|BL_ORD_ID|7516 307658:001d5c
XP_012521723.1	gnl|BL_ORD_ID|2348 307658:00092c
XP_012521725.1	gnl|BL_ORD_ID|7518 307658:001d5e
XP_012521727.1	gnl|BL_ORD_ID|10951 307658:002ac7
XP_012521726.1	gnl|BL_ORD_ID|5473 307658:001561
XP_012521728.1	gnl|BL_ORD_ID|7809 307658:001e81
XP_012521729.1	gnl|BL_ORD_ID|7810 307658:001e82
XP_012521730.1	gnl|BL_ORD_ID|10946 307658:002ac2
XP_012521732.1	gnl|BL_ORD_ID|5469 307658:00155d
XP_012521731.1	gnl|BL_ORD_ID|8613 307658:0021a5
XP_012521733.1	gnl|BL_ORD_ID|10945 307658:002ac1
XP_012521735.1	gnl|BL_ORD_ID|9420 307658:0024cc
XP_012521736.1	gnl|BL_ORD_ID|10933 307658:002ab5
XP_012521734.1	gnl|BL_ORD_ID|10944 307658:002ac0
XP_012521737.1	gnl|BL_ORD_ID|2570 307658:000a0a
XP_012521738.1	gnl|BL_ORD_ID|10929 307658:002ab1
XP_012521739.1	gnl|BL_ORD_ID|2329 307658:000919
XP_012521740.1	gnl|BL_ORD_ID|10924 307658:002aac
XP_012521743.1	gnl|BL_ORD_ID|2651 307658:000a5b
XP_012521741.1	gnl|BL_ORD_ID|5456 307658:001550
XP_012521742.1	gnl|BL_ORD_ID|10918 307658:002aa6
XP_012521744.1	gnl|BL_ORD_ID|7825 307658:001e91
XP_012521745.1	gnl|BL_ORD_ID|10914 307658:002aa2
XP_012521748.1	gnl|BL_ORD_ID|4597 307658:0011f5
XP_012521747.1	gnl|BL_ORD_ID|10910 307658:002a9e
XP_012521749.1	gnl|BL_ORD_ID|10099 307658:002773
XP_012521750.1	gnl|BL_ORD_ID|10100 307658:002774
XP_012521746.1	gnl|BL_ORD_ID|16557 307658:0040ad
XP_012521752.1	gnl|BL_ORD_ID|2593 307658:000a21
XP_012521753.1	gnl|BL_ORD_ID|7764 307658:001e54
XP_012521755.1	gnl|BL_ORD_ID|10906 307658:002a9a
XP_012521754.1	gnl|BL_ORD_ID|5446 307658:001546
XP_012521756.1	gnl|BL_ORD_ID|2512 307658:0009d0
XP_012521751.1	gnl|BL_ORD_ID|16557 307658:0040ad
XP_012521757.1	gnl|BL_ORD_ID|5445 307658:001545
XP_012521760.1	gnl|BL_ORD_ID|10903 307658:002a97
XP_012521758.1	gnl|BL_ORD_ID|10904 307658:002a98
XP_012521762.1	gnl|BL_ORD_ID|2369 307658:000941
XP_012521761.1	gnl|BL_ORD_ID|2538 307658:0009ea
XP_012521765.1	gnl|BL_ORD_ID|7111 307658:001bc7
XP_012521763.1	gnl|BL_ORD_ID|7542 307658:001d76
XP_012521767.1	gnl|BL_ORD_ID|7112 307658:001bc8
XP_012521759.1	gnl|BL_ORD_ID|16557 307658:0040ad
XP_012521764.1	gnl|BL_ORD_ID|7707 307658:001e1b
XP_012521770.1	gnl|BL_ORD_ID|7528 307658:001d68
XP_012521768.1	gnl|BL_ORD_ID|12091 307658:002f3b
XP_012521766.1	gnl|BL_ORD_ID|16557 307658:0040ad
XP_012521772.1	gnl|BL_ORD_ID|8832 307658:002280
XP_012521771.1	gnl|BL_ORD_ID|7530 307658:001d6a
XP_012521773.1	gnl|BL_ORD_ID|10894 307658:002a8e
XP_012521774.1	gnl|BL_ORD_ID|2742 307658:000ab6
XP_012521769.1	gnl|BL_ORD_ID|16557 307658:0040ad
XP_012521776.1	gnl|BL_ORD_ID|10889 307658:002a89
XP_012521775.1	gnl|BL_ORD_ID|5437 307658:00153d
XP_012521780.1	gnl|BL_ORD_ID|8835 307658:002283
XP_012521781.1	gnl|BL_ORD_ID|9215 307658:0023ff
XP_012521778.1	gnl|BL_ORD_ID|8835 307658:002283
XP_012521779.1	gnl|BL_ORD_ID|9005 307658:00232d
XP_012521782.1	gnl|BL_ORD_ID|16038 307658:003ea6
XP_012521777.1	gnl|BL_ORD_ID|2288 307658:0008f0
XP_012521783.1	gnl|BL_ORD_ID|16039 307658:003ea7
XP_012521784.1	gnl|BL_ORD_ID|16984 307658:004258
XP_012521785.1	gnl|BL_ORD_ID|16984 307658:004258
XP_012521786.1	gnl|BL_ORD_ID|16984 307658:004258
XP_012521787.1	gnl|BL_ORD_ID|16985 307658:004259
XP_012521788.1	gnl|BL_ORD_ID|9005 307658:00232d
XP_012521790.1	gnl|BL_ORD_ID|9434 307658:0024da
XP_012521789.1	gnl|BL_ORD_ID|9434 307658:0024da
XP_012521796.1	gnl|BL_ORD_ID|17013 307658:004275
XP_012521793.1	gnl|BL_ORD_ID|15397 307658:003c25
XP_012521797.1	gnl|BL_ORD_ID|17014 307658:004276
XP_012521791.1	gnl|BL_ORD_ID|15397 307658:003c25
XP_012521792.1	gnl|BL_ORD_ID|15397 307658:003c25
XP_012521794.1	gnl|BL_ORD_ID|15397 307658:003c25
XP_012521798.1	gnl|BL_ORD_ID|17900 307658:0045ec
XP_012521799.1	gnl|BL_ORD_ID|17900 307658:0045ec
XP_012521795.1	gnl|BL_ORD_ID|15397 307658:003c25
XP_012521800.1	gnl|BL_ORD_ID|17900 307658:0045ec
XP_012521802.1	gnl|BL_ORD_ID|17913 307658:0045f9
XP_012521805.1	gnl|BL_ORD_ID|2661 307658:000a65
XP_012521807.1	gnl|BL_ORD_ID|15700 307658:003d54
XP_012521806.1	gnl|BL_ORD_ID|15699 307658:003d53
XP_012521803.1	gnl|BL_ORD_ID|19926 307658:004dd6
XP_012521808.1	gnl|BL_ORD_ID|15700 307658:003d54
XP_012521810.1	gnl|BL_ORD_ID|1841 307658:000731
XP_012521804.1	gnl|BL_ORD_ID|18647 307658:0048d7
XP_012521801.1	gnl|BL_ORD_ID|15983 307658:003e6f
XP_012521811.1	gnl|BL_ORD_ID|20215 307658:004ef7
XP_012521809.1	gnl|BL_ORD_ID|17868 307658:0045cc
XP_012521812.1	gnl|BL_ORD_ID|16183 307658:003f37
XP_012521813.1	gnl|BL_ORD_ID|16183 307658:003f37
XP_012521814.1	gnl|BL_ORD_ID|15574 307658:003cd6
XP_012521817.1	gnl|BL_ORD_ID|15574 307658:003cd6
XP_012521815.1	gnl|BL_ORD_ID|15574 307658:003cd6
XP_012521818.1	gnl|BL_ORD_ID|19734 307658:004d16
XP_012521819.1	gnl|BL_ORD_ID|19734 307658:004d16
XP_012521816.1	gnl|BL_ORD_ID|15574 307658:003cd6
XP_012521820.1	gnl|BL_ORD_ID|10367 307658:00287f
XP_012521821.1	gnl|BL_ORD_ID|10004 307658:002714
XP_012521823.1	gnl|BL_ORD_ID|14776 307658:0039b8
XP_012521824.1	gnl|BL_ORD_ID|14777 307658:0039b9
XP_012521825.1	gnl|BL_ORD_ID|14778 307658:0039ba
XP_012521822.1	gnl|BL_ORD_ID|14775 307658:0039b7
XP_012521829.1	gnl|BL_ORD_ID|20376 307658:004f98
XP_012521828.1	gnl|BL_ORD_ID|10367 307658:00287f
XP_012521827.1	gnl|BL_ORD_ID|18771 307658:004953
XP_012521830.1	gnl|BL_ORD_ID|1923 307658:000783
XP_012521826.1	gnl|BL_ORD_ID|18771 307658:004953
XP_012521831.1	gnl|BL_ORD_ID|302 307658:00012e
XP_012521832.1	gnl|BL_ORD_ID|8715 307658:00220b
XP_012521836.1	gnl|BL_ORD_ID|17312 307658:0043a0
XP_012521838.1	gnl|BL_ORD_ID|10523 307658:00291b
XP_012521837.1	gnl|BL_ORD_ID|3552 307658:000de0
XP_012521839.1	gnl|BL_ORD_ID|9433 307658:0024d9
XP_012521833.1	gnl|BL_ORD_ID|12714 307658:0031aa
XP_012521835.1	gnl|BL_ORD_ID|12714 307658:0031aa
XP_012521834.1	gnl|BL_ORD_ID|12714 307658:0031aa
XP_012521841.1	gnl|BL_ORD_ID|20588 307658:00506c
XP_012521840.1	gnl|BL_ORD_ID|19387 307658:004bbb
XP_012521843.1	gnl|BL_ORD_ID|1280 307658:000500
XP_012521846.1	gnl|BL_ORD_ID|20066 307658:004e62
XP_012521844.1	gnl|BL_ORD_ID|14887 307658:003a27
XP_012521847.1	gnl|BL_ORD_ID|9433 307658:0024d9
XP_012521848.1	gnl|BL_ORD_ID|9404 307658:0024bc
XP_012521849.1	gnl|BL_ORD_ID|17055 307658:00429f
XP_012521850.1	gnl|BL_ORD_ID|17055 307658:00429f
XP_012521845.1	gnl|BL_ORD_ID|16826 307658:0041ba
XP_012521852.1	gnl|BL_ORD_ID|2618 307658:000a3a
XP_012521853.1	gnl|BL_ORD_ID|9800 307658:002648
XP_012521854.1	gnl|BL_ORD_ID|2492 307658:0009bc
XP_012521855.1	gnl|BL_ORD_ID|3278 307658:000cce
XP_012521842.1	gnl|BL_ORD_ID|505 307658:0001f9
XP_012521856.1	gnl|BL_ORD_ID|9022 307658:00233e
XP_012521851.1	gnl|BL_ORD_ID|17844 307658:0045b4
XP_012521857.1	gnl|BL_ORD_ID|1893 307658:000765
XP_012521858.1	gnl|BL_ORD_ID|9841 307658:002671
XP_012521863.1	gnl|BL_ORD_ID|19782 307658:004d46
XP_012521860.1	gnl|BL_ORD_ID|17497 307658:004459
XP_012521862.1	gnl|BL_ORD_ID|17498 307658:00445a
XP_012521861.1	gnl|BL_ORD_ID|17497 307658:004459
XP_012521864.1	gnl|BL_ORD_ID|9022 307658:00233e
XP_012521859.1	gnl|BL_ORD_ID|15377 307658:003c11
XP_012521865.1	gnl|BL_ORD_ID|2328 307658:000918
XP_012521866.1	gnl|BL_ORD_ID|13871 307658:00362f
XP_012521867.1	gnl|BL_ORD_ID|13871 307658:00362f
XP_012521868.1	gnl|BL_ORD_ID|13872 307658:003630
XP_012521869.1	gnl|BL_ORD_ID|13872 307658:003630
XP_012521870.1	gnl|BL_ORD_ID|13872 307658:003630
XP_012521872.1	gnl|BL_ORD_ID|9022 307658:00233e
XP_012521871.1	gnl|BL_ORD_ID|13873 307658:003631
XP_012521874.1	gnl|BL_ORD_ID|15059 307658:003ad3
XP_012521875.1	gnl|BL_ORD_ID|8928 307658:0022e0
XP_012521876.1	gnl|BL_ORD_ID|2592 307658:000a20
XP_012521878.1	gnl|BL_ORD_ID|9953 307658:0026e1
XP_012521877.1	gnl|BL_ORD_ID|9022 307658:00233e
XP_012521879.1	gnl|BL_ORD_ID|9953 307658:0026e1
XP_012521880.1	gnl|BL_ORD_ID|9072 307658:002370
XP_012521883.1	gnl|BL_ORD_ID|9185 307658:0023e1
XP_012521881.1	gnl|BL_ORD_ID|18113 307658:0046c1
XP_012521873.1	gnl|BL_ORD_ID|560 307658:000230
XP_012521882.1	gnl|BL_ORD_ID|18113 307658:0046c1
XP_012521884.1	gnl|BL_ORD_ID|3122 307658:000c32
XP_012521885.1	gnl|BL_ORD_ID|2598 307658:000a26
XP_012521886.1	gnl|BL_ORD_ID|2599 307658:000a27
XP_012521887.1	gnl|BL_ORD_ID|9323 307658:00246b
XP_012521888.1	gnl|BL_ORD_ID|9965 307658:0026ed
XP_012521890.1	gnl|BL_ORD_ID|9965 307658:0026ed
XP_012521892.1	gnl|BL_ORD_ID|11136 307658:002b80
XP_012521891.1	gnl|BL_ORD_ID|9965 307658:0026ed
XP_012521889.1	gnl|BL_ORD_ID|15123 307658:003b13
XP_012521894.1	gnl|BL_ORD_ID|14988 307658:003a8c
XP_012521893.1	gnl|BL_ORD_ID|14987 307658:003a8b
XP_012521896.1	gnl|BL_ORD_ID|14989 307658:003a8d
XP_012521895.1	gnl|BL_ORD_ID|14988 307658:003a8c
XP_012521898.1	gnl|BL_ORD_ID|7240 307658:001c48
XP_012521899.1	gnl|BL_ORD_ID|8712 307658:002208
XP_012521897.1	gnl|BL_ORD_ID|15123 307658:003b13
XP_012521901.1	gnl|BL_ORD_ID|17071 307658:0042af
XP_012521900.1	gnl|BL_ORD_ID|8712 307658:002208
XP_012521902.1	gnl|BL_ORD_ID|17071 307658:0042af
XP_012521903.1	gnl|BL_ORD_ID|17071 307658:0042af
XP_012521904.1	gnl|BL_ORD_ID|2988 307658:000bac
XP_012521907.1	gnl|BL_ORD_ID|16421 307658:004025
XP_012521906.1	gnl|BL_ORD_ID|19991 307658:004e17
XP_012521908.1	gnl|BL_ORD_ID|19820 307658:004d6c
XP_012521905.1	gnl|BL_ORD_ID|15123 307658:003b13
XP_012521912.1	gnl|BL_ORD_ID|15123 307658:003b13
XP_012521909.1	gnl|BL_ORD_ID|16726 307658:004156
XP_012521910.1	gnl|BL_ORD_ID|16726 307658:004156
XP_012521911.1	gnl|BL_ORD_ID|16726 307658:004156
XP_012521915.1	gnl|BL_ORD_ID|18713 307658:004919
XP_012521913.1	gnl|BL_ORD_ID|16726 307658:004156
XP_012521916.1	gnl|BL_ORD_ID|1776 307658:0006f0
XP_012521914.1	gnl|BL_ORD_ID|16726 307658:004156
XP_012521919.1	gnl|BL_ORD_ID|19654 307658:004cc6
XP_012521920.1	gnl|BL_ORD_ID|8599 307658:002197
XP_012521918.1	gnl|BL_ORD_ID|7081 307658:001ba9
XP_012521917.1	gnl|BL_ORD_ID|7080 307658:001ba8
XP_012521921.1	gnl|BL_ORD_ID|19692 307658:004cec
XP_012521922.1	gnl|BL_ORD_ID|19719 307658:004d07
XP_012521924.1	gnl|BL_ORD_ID|1670 307658:000686
XP_012521928.1	gnl|BL_ORD_ID|11770 307658:002dfa
XP_012521923.1	gnl|BL_ORD_ID|15124 307658:003b14
XP_012521925.1	gnl|BL_ORD_ID|19657 307658:004cc9
XP_012521926.1	gnl|BL_ORD_ID|20468 307658:004ff4
XP_012521932.1	gnl|BL_ORD_ID|7791 307658:001e6f
XP_012521929.1	gnl|BL_ORD_ID|19861 307658:004d95
XP_012521931.1	gnl|BL_ORD_ID|19861 307658:004d95
XP_012521927.1	gnl|BL_ORD_ID|20468 307658:004ff4
XP_012521930.1	gnl|BL_ORD_ID|19861 307658:004d95
XP_012521934.1	gnl|BL_ORD_ID|15125 307658:003b15
XP_012521937.1	gnl|BL_ORD_ID|20589 307658:00506d
XP_012521938.1	gnl|BL_ORD_ID|20589 307658:00506d
XP_012521936.1	gnl|BL_ORD_ID|17388 307658:0043ec
XP_012521933.1	gnl|BL_ORD_ID|19566 307658:004c6e
XP_012521935.1	gnl|BL_ORD_ID|19566 307658:004c6e
XP_012521939.1	gnl|BL_ORD_ID|8344 307658:002098
XP_012521941.1	gnl|BL_ORD_ID|17236 307658:004354
XP_012521940.1	gnl|BL_ORD_ID|17236 307658:004354
XP_012521942.1	gnl|BL_ORD_ID|17236 307658:004354
XP_012521944.1	gnl|BL_ORD_ID|17237 307658:004355
XP_012521946.1	gnl|BL_ORD_ID|20441 307658:004fd9
XP_012521947.1	gnl|BL_ORD_ID|20079 307658:004e6f
XP_012521949.1	gnl|BL_ORD_ID|8394 307658:0020ca
XP_012521948.1	gnl|BL_ORD_ID|18520 307658:004858
XP_012521943.1	gnl|BL_ORD_ID|15855 307658:003def
XP_012521951.1	gnl|BL_ORD_ID|18521 307658:004859
XP_012521953.1	gnl|BL_ORD_ID|18521 307658:004859
XP_012521952.1	gnl|BL_ORD_ID|18521 307658:004859
XP_012521955.1	gnl|BL_ORD_ID|9651 307658:0025b3
XP_012521954.1	gnl|BL_ORD_ID|19218 307658:004b12
XP_012521957.1	gnl|BL_ORD_ID|2350 307658:00092e
XP_012521956.1	gnl|BL_ORD_ID|19513 307658:004c39
XP_012521958.1	gnl|BL_ORD_ID|7662 307658:001dee
XP_012521959.1	gnl|BL_ORD_ID|2315 307658:00090b
XP_012521945.1	gnl|BL_ORD_ID|17275 307658:00437b
XP_012521950.1	gnl|BL_ORD_ID|15855 307658:003def
XP_012521962.1	gnl|BL_ORD_ID|9617 307658:002591
XP_012521961.1	gnl|BL_ORD_ID|18955 307658:004a0b
XP_012521960.1	gnl|BL_ORD_ID|15856 307658:003df0
XP_012521963.1	gnl|BL_ORD_ID|15465 307658:003c69
XP_012521967.1	gnl|BL_ORD_ID|1321 307658:000529
XP_012521964.1	gnl|BL_ORD_ID|15465 307658:003c69
XP_012521965.1	gnl|BL_ORD_ID|18823 307658:004987
XP_012521966.1	gnl|BL_ORD_ID|9376 307658:0024a0
XP_012521968.1	gnl|BL_ORD_ID|20470 307658:004ff6
XP_012521969.1	gnl|BL_ORD_ID|10315 307658:00284b
XP_012521974.1	gnl|BL_ORD_ID|10564 307658:002944
XP_012521973.1	gnl|BL_ORD_ID|2312 307658:000908
XP_012521970.1	gnl|BL_ORD_ID|20549 307658:005045
XP_012521972.1	gnl|BL_ORD_ID|2194 307658:000892
XP_012521971.1	gnl|BL_ORD_ID|20550 307658:005046
XP_012521975.1	gnl|BL_ORD_ID|19105 307658:004aa1
XP_012521976.1	gnl|BL_ORD_ID|19105 307658:004aa1
XP_012521978.1	gnl|BL_ORD_ID|19105 307658:004aa1
XP_012521980.1	gnl|BL_ORD_ID|20125 307658:004e9d
XP_012521977.1	gnl|BL_ORD_ID|19105 307658:004aa1
XP_012521979.1	gnl|BL_ORD_ID|2068 307658:000814
XP_012521982.1	gnl|BL_ORD_ID|11564 307658:002d2c
XP_012521981.1	gnl|BL_ORD_ID|8851 307658:002293
XP_012521983.1	gnl|BL_ORD_ID|7412 307658:001cf4
XP_012521984.1	gnl|BL_ORD_ID|7414 307658:001cf6
XP_012521985.1	gnl|BL_ORD_ID|19788 307658:004d4c
XP_012521986.1	gnl|BL_ORD_ID|19788 307658:004d4c
XP_012521989.1	gnl|BL_ORD_ID|17557 307658:004495
XP_012521990.1	gnl|BL_ORD_ID|16690 307658:004132
XP_012521987.1	gnl|BL_ORD_ID|1037 307658:00040d
XP_012521988.1	gnl|BL_ORD_ID|17556 307658:004494
XP_012521992.1	gnl|BL_ORD_ID|20611 307658:005083
XP_012521991.1	gnl|BL_ORD_ID|20254 307658:004f1e
XP_012521993.1	gnl|BL_ORD_ID|8809 307658:002269
XP_012521994.1	gnl|BL_ORD_ID|686 307658:0002ae
XP_012521995.1	gnl|BL_ORD_ID|16017 307658:003e91
XP_012521999.1	gnl|BL_ORD_ID|6640 307658:0019f0
XP_012521996.1	gnl|BL_ORD_ID|18239 307658:00473f
XP_012521997.1	gnl|BL_ORD_ID|18239 307658:00473f
XP_012521998.1	gnl|BL_ORD_ID|18239 307658:00473f
XP_012522002.1	gnl|BL_ORD_ID|18240 307658:004740
XP_012522000.1	gnl|BL_ORD_ID|18239 307658:00473f
XP_012522001.1	gnl|BL_ORD_ID|18239 307658:00473f
XP_012522003.1	gnl|BL_ORD_ID|8462 307658:00210e
XP_012522004.1	gnl|BL_ORD_ID|8462 307658:00210e
XP_012522005.1	gnl|BL_ORD_ID|8462 307658:00210e
XP_012522006.1	gnl|BL_ORD_ID|8462 307658:00210e
XP_012522007.1	gnl|BL_ORD_ID|19751 307658:004d27
XP_012522010.1	gnl|BL_ORD_ID|19751 307658:004d27
XP_012522008.1	gnl|BL_ORD_ID|19751 307658:004d27
XP_012522009.1	gnl|BL_ORD_ID|19751 307658:004d27
XP_012522011.1	gnl|BL_ORD_ID|19043 307658:004a63
XP_012522012.1	gnl|BL_ORD_ID|19043 307658:004a63
XP_012522013.1	gnl|BL_ORD_ID|19044 307658:004a64
XP_012522018.1	gnl|BL_ORD_ID|8850 307658:002292
XP_012522014.1	gnl|BL_ORD_ID|19044 307658:004a64
XP_012522015.1	gnl|BL_ORD_ID|10230 307658:0027f6
XP_012522019.1	gnl|BL_ORD_ID|18354 307658:0047b2
XP_012522017.1	gnl|BL_ORD_ID|13832 307658:003608
XP_012522016.1	gnl|BL_ORD_ID|13832 307658:003608
XP_012522021.1	gnl|BL_ORD_ID|13832 307658:003608
XP_012522020.1	gnl|BL_ORD_ID|13832 307658:003608
XP_012522022.1	gnl|BL_ORD_ID|13832 307658:003608
XP_012522024.1	gnl|BL_ORD_ID|15978 307658:003e6a
XP_012522025.1	gnl|BL_ORD_ID|15978 307658:003e6a
XP_012522023.1	gnl|BL_ORD_ID|13832 307658:003608
XP_012522026.1	gnl|BL_ORD_ID|1937 307658:000791
XP_012522027.1	gnl|BL_ORD_ID|1576 307658:000628
XP_012522028.1	gnl|BL_ORD_ID|8863 307658:00229f
XP_012522029.1	gnl|BL_ORD_ID|10063 307658:00274f
XP_012522030.1	gnl|BL_ORD_ID|10064 307658:002750
XP_012522032.1	gnl|BL_ORD_ID|13640 307658:003548
XP_012522031.1	gnl|BL_ORD_ID|13640 307658:003548
XP_012522034.1	gnl|BL_ORD_ID|17920 307658:004600
XP_012522033.1	gnl|BL_ORD_ID|16870 307658:0041e6
XP_012522035.1	gnl|BL_ORD_ID|19580 307658:004c7c
XP_012522036.1	gnl|BL_ORD_ID|19580 307658:004c7c
XP_012522037.1	gnl|BL_ORD_ID|19580 307658:004c7c
XP_012522038.1	gnl|BL_ORD_ID|19580 307658:004c7c
XP_012522039.1	gnl|BL_ORD_ID|19580 307658:004c7c
XP_012522040.1	gnl|BL_ORD_ID|18808 307658:004978
XP_012522041.1	gnl|BL_ORD_ID|19580 307658:004c7c
XP_012522043.1	gnl|BL_ORD_ID|18907 307658:0049db
XP_012522044.1	gnl|BL_ORD_ID|9224 307658:002408
XP_012522046.1	gnl|BL_ORD_ID|2070 307658:000816
XP_012522045.1	gnl|BL_ORD_ID|8170 307658:001fea
XP_012522048.1	gnl|BL_ORD_ID|8605 307658:00219d
XP_012522047.1	gnl|BL_ORD_ID|18808 307658:004978
XP_012522050.1	gnl|BL_ORD_ID|12957 307658:00329d
XP_012522049.1	gnl|BL_ORD_ID|12956 307658:00329c
XP_012522053.1	gnl|BL_ORD_ID|12959 307658:00329f
XP_012522052.1	gnl|BL_ORD_ID|12958 307658:00329e
XP_012522051.1	gnl|BL_ORD_ID|12957 307658:00329d
XP_012522042.1	gnl|BL_ORD_ID|14352 307658:003810
XP_012522055.1	gnl|BL_ORD_ID|13716 307658:003594
XP_012522056.1	gnl|BL_ORD_ID|18744 307658:004938
XP_012522059.1	gnl|BL_ORD_ID|13717 307658:003595
XP_012522057.1	gnl|BL_ORD_ID|19046 307658:004a66
XP_012522058.1	gnl|BL_ORD_ID|13717 307658:003595
XP_012522060.1	gnl|BL_ORD_ID|13718 307658:003596
XP_012522062.1	gnl|BL_ORD_ID|13719 307658:003597
XP_012522061.1	gnl|BL_ORD_ID|13719 307658:003597
XP_012522064.1	gnl|BL_ORD_ID|16988 307658:00425c
XP_012522065.1	gnl|BL_ORD_ID|16989 307658:00425d
XP_012522063.1	gnl|BL_ORD_ID|16987 307658:00425b
XP_012522067.1	gnl|BL_ORD_ID|17353 307658:0043c9
XP_012522068.1	gnl|BL_ORD_ID|17353 307658:0043c9
XP_012522066.1	gnl|BL_ORD_ID|17352 307658:0043c8
XP_012522069.1	gnl|BL_ORD_ID|3075 307658:000c03
XP_012522071.1	gnl|BL_ORD_ID|17721 307658:004539
XP_012522070.1	gnl|BL_ORD_ID|17720 307658:004538
XP_012522054.1	gnl|BL_ORD_ID|13715 307658:003593
XP_012522073.1	gnl|BL_ORD_ID|18115 307658:0046c3
XP_012522072.1	gnl|BL_ORD_ID|18114 307658:0046c2
XP_012522074.1	gnl|BL_ORD_ID|18115 307658:0046c3
XP_012522075.1	gnl|BL_ORD_ID|19243 307658:004b2b
XP_012522079.1	gnl|BL_ORD_ID|14102 307658:003716
XP_012522077.1	gnl|BL_ORD_ID|14102 307658:003716
XP_012522076.1	gnl|BL_ORD_ID|14101 307658:003715
XP_012522080.1	gnl|BL_ORD_ID|16550 307658:0040a6
XP_012522078.1	gnl|BL_ORD_ID|14102 307658:003716
XP_012522081.1	gnl|BL_ORD_ID|7145 307658:001be9
XP_012522085.1	gnl|BL_ORD_ID|16552 307658:0040a8
XP_012522082.1	gnl|BL_ORD_ID|16550 307658:0040a6
XP_012522083.1	gnl|BL_ORD_ID|16551 307658:0040a7
XP_012522084.1	gnl|BL_ORD_ID|16551 307658:0040a7
XP_012522086.1	gnl|BL_ORD_ID|17766 307658:004566
XP_012522090.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522091.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522092.1	gnl|BL_ORD_ID|7146 307658:001bea
XP_012522087.1	gnl|BL_ORD_ID|13613 307658:00352d
XP_012522088.1	gnl|BL_ORD_ID|13613 307658:00352d
XP_012522089.1	gnl|BL_ORD_ID|13613 307658:00352d
XP_012522093.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522094.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522095.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522096.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522098.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522097.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522100.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522099.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522101.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522102.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522104.1	gnl|BL_ORD_ID|20136 307658:004ea8
XP_012522103.1	gnl|BL_ORD_ID|13614 307658:00352e
XP_012522106.1	gnl|BL_ORD_ID|1552 307658:000610
XP_012522105.1	gnl|BL_ORD_ID|20622 307658:00508e
XP_012522107.1	gnl|BL_ORD_ID|1283 307658:000503
XP_012522108.1	gnl|BL_ORD_ID|18023 307658:004667
XP_012522111.1	gnl|BL_ORD_ID|18681 307658:0048f9
XP_012522110.1	gnl|BL_ORD_ID|18588 307658:00489c
XP_012522109.1	gnl|BL_ORD_ID|18588 307658:00489c
XP_012522112.1	gnl|BL_ORD_ID|16750 307658:00416e
XP_012522113.1	gnl|BL_ORD_ID|2640 307658:000a50
XP_012522117.1	gnl|BL_ORD_ID|13348 307658:003424
XP_012522114.1	gnl|BL_ORD_ID|16750 307658:00416e
XP_012522115.1	gnl|BL_ORD_ID|19672 307658:004cd8
XP_012522119.1	gnl|BL_ORD_ID|19322 307658:004b7a
XP_012522118.1	gnl|BL_ORD_ID|19321 307658:004b79
XP_012522121.1	gnl|BL_ORD_ID|1886 307658:00075e
XP_012522122.1	gnl|BL_ORD_ID|9813 307658:002655
XP_012522125.1	gnl|BL_ORD_ID|8795 307658:00225b
XP_012522120.1	gnl|BL_ORD_ID|9382 307658:0024a6
XP_012522116.1	gnl|BL_ORD_ID|13347 307658:003423
XP_012522126.1	gnl|BL_ORD_ID|1131 307658:00046b
XP_012522123.1	gnl|BL_ORD_ID|1346 307658:000542
XP_012522127.1	gnl|BL_ORD_ID|16995 307658:004263
